canonical_id,human_claim,lean_kind,lean_name,depends_on,proof_status,kill_condition,bridge_status,claimed_type,definition_status,drift,mapped_to_claim,unit,file,line,signature
TPB-0629,,theorem,only_zero_debt_passes,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DeathTest.lean,150,theorem only_zero_debt_passes (l : MoralLedger) : mustRelease l = true ↔ l.debt = 0
TPB-0630,,theorem,death_test_marker,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DeathTest.lean,166,theorem death_test_marker : hasJurisdiction christ = false ∧ canRetain christ = false ∧ mustRelease christ = true ∧ hasJurisdiction creature = true ∧ canRetain creature = true
TPB-0631,,inductive,IdlerDetector,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,21,"inductive IdlerDetector where | D1 | D2 | D3 | D4 deriving DecidableEq, Repr"
TPB-0632,,inductive,WhichPathStatus,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,28,"inductive WhichPathStatus where | erased | preserved deriving DecidableEq, Repr"
TPB-0633,,inductive,ConditionalPattern,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,33,"inductive ConditionalPattern where | interference | antiInterference | noInterference deriving DecidableEq, Repr"
TPB-0634,,inductive,RawSignalPattern,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,39,"inductive RawSignalPattern where | noVisibleInterference deriving DecidableEq, Repr"
TPB-0635,,inductive,TemporalOrder,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,43,"inductive TemporalOrder where | signalFirst | idlerFirst deriving DecidableEq, Repr"
TPB-0636,,def,whichPathStatus,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,48,def whichPathStatus : IdlerDetector -> WhichPathStatus | IdlerDetector.D1 => WhichPathStatus.erased | IdlerDetector.D2 => WhichPathStatus.erased | IdlerDetector.D3 => WhichPathStatus.preserved | IdlerDetector.D4 => WhichPathStatus.preserved
TPB-0637,,def,conditionalPattern,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,54,def conditionalPattern : IdlerDetector -> ConditionalPattern | IdlerDetector.D1 => ConditionalPattern.interference | IdlerDetector.D2 => ConditionalPattern.antiInterference | IdlerDetector.D3 => ConditionalPattern.noInterference | IdlerDetector.D4 => ConditionalPattern.noInterference
TPB-0638,,def,isInterferenceLike,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,60,def isInterferenceLike : ConditionalPattern -> Bool | ConditionalPattern.interference => true | ConditionalPattern.antiInterference => true | ConditionalPattern.noInterference => false
TPB-0639,,def,rawSignalPattern,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,65,def rawSignalPattern (_order : TemporalOrder) (_detector : IdlerDetector) : RawSignalPattern
TPB-0640,,def,delayedClassification,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,69,def delayedClassification (_order : TemporalOrder) (detector : IdlerDetector) : ConditionalPattern
TPB-0641,,theorem,D1_erases_which_path,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,73,theorem D1_erases_which_path : whichPathStatus IdlerDetector.D1 = WhichPathStatus.erased
TPB-0642,,theorem,D2_erases_which_path,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,77,theorem D2_erases_which_path : whichPathStatus IdlerDetector.D2 = WhichPathStatus.erased
TPB-0643,,theorem,D3_preserves_which_path,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,81,theorem D3_preserves_which_path : whichPathStatus IdlerDetector.D3 = WhichPathStatus.preserved
TPB-0644,,theorem,D4_preserves_which_path,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,85,theorem D4_preserves_which_path : whichPathStatus IdlerDetector.D4 = WhichPathStatus.preserved
TPB-0645,,theorem,erased_subsets_are_interference_like,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,89,theorem erased_subsets_are_interference_like (detector : IdlerDetector) (h : whichPathStatus detector = WhichPathStatus.erased) : isInterferenceLike (conditionalPattern detector) = true
TPB-0646,,theorem,preserved_subsets_are_not_interference_like,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,95,theorem preserved_subsets_are_not_interference_like (detector : IdlerDetector) (h : whichPathStatus detector = WhichPathStatus.preserved) : isInterferenceLike (conditionalPattern detector) = false
TPB-0647,,theorem,raw_signal_pattern_invariant_under_later_idler_classification,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,101,theorem raw_signal_pattern_invariant_under_later_idler_classification (order : TemporalOrder) (d1 d2 : IdlerDetector) : rawSignalPattern order d1 = rawSignalPattern order d2
TPB-0648,,theorem,temporal_order_does_not_change_classification,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,106,theorem temporal_order_does_not_change_classification (o1 o2 : TemporalOrder) (detector : IdlerDetector) : delayedClassification o1 detector = delayedClassification o2 detector
TPB-0649,,theorem,no_retrocausal_signal_in_raw_distribution,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,111,theorem no_retrocausal_signal_in_raw_distribution (o1 o2 : TemporalOrder) (d1 d2 : IdlerDetector) : rawSignalPattern o1 d1 = rawSignalPattern o2 d2
TPB-0650,,inductive,ActualizationRole,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,116,"inductive ActualizationRole where | generator | structurer | actualizer deriving DecidableEq, Repr"
TPB-0651,,inductive,ActualizationSystem,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,122,inductive ActualizationSystem where | singleOperator | generatorActualizerOnly | generatorStructurerOnly | structurerActualizerOnly | threeOperator
TPB-0652,,def,hasGenerator,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,131,def hasGenerator : ActualizationSystem -> Bool | ActualizationSystem.singleOperator => true | ActualizationSystem.generatorActualizerOnly => true | ActualizationSystem.generatorStructurerOnly => true | ActualizationSystem.structurerActualizerOnly => false | ActualizationSystem.threeOperator => true
TPB-0653,,def,hasStructurer,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,139,def hasStructurer : ActualizationSystem -> Bool | ActualizationSystem.singleOperator => false | ActualizationSystem.generatorActualizerOnly => false | ActualizationSystem.generatorStructurerOnly => true | ActualizationSystem.structurerActualizerOnly => true | ActualizationSystem.threeOperator => true
TPB-0654,,def,hasActualizer,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,147,def hasActualizer : ActualizationSystem -> Bool | ActualizationSystem.singleOperator => true | ActualizationSystem.generatorActualizerOnly => true | ActualizationSystem.generatorStructurerOnly => false | ActualizationSystem.structurerActualizerOnly => true | ActualizationSystem.threeOperator => true
TPB-0655,,def,resolvesDelayedChoiceGate,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,155,def resolvesDelayedChoiceGate (system : ActualizationSystem) : Bool
TPB-0656,,theorem,three_operator_resolves_delayed_choice_gate,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,158,theorem three_operator_resolves_delayed_choice_gate : resolvesDelayedChoiceGate ActualizationSystem.threeOperator = true
TPB-0657,,theorem,only_three_operator_resolves_delayed_choice_gate,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,162,theorem only_three_operator_resolves_delayed_choice_gate (system : ActualizationSystem) (h : resolvesDelayedChoiceGate system = true) : system = ActualizationSystem.threeOperator
TPB-0658,,theorem,single_operator_delayed_choice_invalid,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,169,theorem single_operator_delayed_choice_invalid : resolvesDelayedChoiceGate ActualizationSystem.singleOperator = false
TPB-0659,,theorem,generator_actualizer_without_structurer_invalid,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,173,theorem generator_actualizer_without_structurer_invalid : resolvesDelayedChoiceGate ActualizationSystem.generatorActualizerOnly = false
TPB-0660,,theorem,generator_structurer_without_actualizer_invalid,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,177,theorem generator_structurer_without_actualizer_invalid : resolvesDelayedChoiceGate ActualizationSystem.generatorStructurerOnly = false
TPB-0661,,theorem,structurer_actualizer_without_generator_invalid,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,181,theorem structurer_actualizer_without_generator_invalid : resolvesDelayedChoiceGate ActualizationSystem.structurerActualizerOnly = false
TPB-0662,,theorem,unstructured_choice_invalid,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_DelayedChoice.lean,185,theorem unstructured_choice_invalid : resolvesDelayedChoiceGate ActualizationSystem.unstructuredChoice = false
TPB-0663,,inductive,Gate,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,18,inductive Gate where | sourcehood | voluntaryDeathEntry | noMoralDebt | perfectJustice | perfectMercy
TPB-0664,,inductive,Candidate,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,31,inductive Candidate where | christMarker | rawPower | deathAvoider | deathSurvivor | tricksterEscape
TPB-0665,,def,hasGate,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,49,"def hasGate : Candidate -> Gate -> Bool | Candidate.christMarker, _ => true"
TPB-0666,,def,passesGodMarker,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,206,def passesGodMarker (c : Candidate) : Bool
TPB-0667,,theorem,christ_marker_passes,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,218,theorem christ_marker_passes : passesGodMarker Candidate.christMarker = true
TPB-0668,,theorem,raw_power_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,222,theorem raw_power_fails : passesGodMarker Candidate.rawPower = false
TPB-0669,,theorem,death_avoider_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,226,theorem death_avoider_fails : passesGodMarker Candidate.deathAvoider = false
TPB-0670,,theorem,death_survivor_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,230,theorem death_survivor_fails : passesGodMarker Candidate.deathSurvivor = false
TPB-0671,,theorem,trickster_escape_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,234,theorem trickster_escape_fails : passesGodMarker Candidate.tricksterEscape = false
TPB-0672,,theorem,technology_revival_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,238,theorem technology_revival_fails : passesGodMarker Candidate.technologyRevival = false
TPB-0673,,theorem,mercy_without_justice_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,242,theorem mercy_without_justice_fails : passesGodMarker Candidate.mercyWithoutJustice = false
TPB-0674,,theorem,justice_without_mercy_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,246,theorem justice_without_mercy_fails : passesGodMarker Candidate.justiceWithoutMercy = false
TPB-0675,,theorem,borrowed_victory_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,250,theorem borrowed_victory_fails : passesGodMarker Candidate.borrowedVictory = false
TPB-0676,,theorem,identity_replacement_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,254,theorem identity_replacement_fails : passesGodMarker Candidate.identityReplacement = false
TPB-0677,,theorem,private_innocence_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,258,theorem private_innocence_fails : passesGodMarker Candidate.privateInnocence = false
TPB-0678,,theorem,impersonal_law_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,262,theorem impersonal_law_fails : passesGodMarker Candidate.impersonalLaw = false
TPB-0679,,theorem,symbolic_resurrection_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,266,theorem symbolic_resurrection_fails : passesGodMarker Candidate.symbolicResurrection = false
TPB-0680,,theorem,self_salvation_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,270,theorem self_salvation_fails : passesGodMarker Candidate.selfSalvation = false
TPB-0681,,theorem,cosmic_cycle_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,274,theorem cosmic_cycle_fails : passesGodMarker Candidate.cosmicCycle = false
TPB-0682,,theorem,only_christ_marker_passes,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_GodTest.lean,278,theorem only_christ_marker_passes (c : Candidate) (h : passesGodMarker c = true) : c = Candidate.christMarker
TPB-0683,,def,stateWithG,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,19,def stateWithG (g : Nat) : FactorState
TPB-0684,,def,stateWithM,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,22,def stateWithM (m : Nat) : FactorState
TPB-0685,,def,stateWithF,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,25,def stateWithF (f : Nat) : FactorState
TPB-0686,,def,stateWithC,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,28,def stateWithC (c : Nat) : FactorState
TPB-0687,,structure,Law1Control,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,34,"structure Law1Control where receivesExternalInput : Bool selfSourcing : Bool dependencyDenied : Bool boundaryOpen : Bool deriving DecidableEq, Repr"
TPB-0688,,def,GGate,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,41,def GGate (c : Law1Control) : Nat
TPB-0689,,def,law1Healthy,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,45,def law1Healthy : Law1Control where receivesExternalInput
TPB-0690,,def,law1DependencyDeniedCase,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,51,def law1DependencyDeniedCase : Law1Control where receivesExternalInput
TPB-0691,,def,law1SelfSourcingCase,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,57,def law1SelfSourcingCase : Law1Control where receivesExternalInput
TPB-0692,,theorem,law1_open_dependent_system_passes_G_gate,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,63,theorem law1_open_dependent_system_passes_G_gate (c : Law1Control) (hInput : c.receivesExternalInput = true) (hOpen : c.boundaryOpen = true) (hSelf : c.selfSourcing = false) (hDeny : c.dependencyDenied = false) :
TPB-0693,,theorem,law1_self_source_forces_G_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,72,theorem law1_self_source_forces_G_zero (c : Law1Control) (h : c.selfSourcing = true) : GGate c = 0
TPB-0694,,theorem,law1_dependency_denial_forces_G_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,78,theorem law1_dependency_denial_forces_G_zero (c : Law1Control) (h : c.dependencyDenied = true) : GGate c = 0
TPB-0695,,theorem,law1_closed_boundary_forces_G_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,84,theorem law1_closed_boundary_forces_G_zero (c : Law1Control) (h : c.boundaryOpen = false) : GGate c = 0
TPB-0696,,theorem,law1_external_input_but_dependency_denied_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,90,theorem law1_external_input_but_dependency_denied_fails : GGate law1DependencyDeniedCase = 0
TPB-0697,,theorem,law1_open_boundary_but_self_sourcing_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,94,theorem law1_open_boundary_but_self_sourcing_fails : GGate law1SelfSourcingCase = 0
TPB-0698,,theorem,law1_self_source_collapses_chi,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,98,theorem law1_self_source_collapses_chi (c : Law1Control) (h : c.selfSourcing = true) : chi (stateWithG (GGate c)) = 0
TPB-0699,,theorem,law1_dependency_denial_collapses_chi,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,105,theorem law1_dependency_denial_collapses_chi (c : Law1Control) (h : c.dependencyDenied = true) : chi (stateWithG (GGate c)) = 0
TPB-0700,,theorem,law1_closed_boundary_collapses_chi,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,112,theorem law1_closed_boundary_collapses_chi (c : Law1Control) (h : c.boundaryOpen = false) : chi (stateWithG (GGate c)) = 0
TPB-0701,,structure,Law2Control,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,122,"structure Law2Control where referenceStandardPresent : Bool referenceAcknowledged : Bool directionDefined : Bool aligned : Bool deriving DecidableEq, Repr"
TPB-0702,,def,MGate,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,129,def MGate (c : Law2Control) : Nat
TPB-0703,,def,law2Healthy,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,133,def law2Healthy : Law2Control where referenceStandardPresent
TPB-0704,,def,law2UnacknowledgedReferenceCase,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,139,def law2UnacknowledgedReferenceCase : Law2Control where referenceStandardPresent
TPB-0705,,def,law2MisalignedCase,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,145,def law2MisalignedCase : Law2Control where referenceStandardPresent
TPB-0706,,theorem,law2_aligned_reference_system_passes_M_gate,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,151,theorem law2_aligned_reference_system_passes_M_gate (c : Law2Control) (hRef : c.referenceStandardPresent = true) (hAck : c.referenceAcknowledged = true) (hDir : c.directionDefined = true) (hAlign : c.aligned = true) :
TPB-0707,,theorem,law2_no_reference_forces_M_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,160,theorem law2_no_reference_forces_M_zero (c : Law2Control) (h : c.referenceStandardPresent = false) : MGate c = 0
TPB-0708,,theorem,law2_reference_denial_forces_M_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,166,theorem law2_reference_denial_forces_M_zero (c : Law2Control) (h : c.referenceAcknowledged = false) : MGate c = 0
TPB-0709,,theorem,law2_directionless_motion_forces_M_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,172,theorem law2_directionless_motion_forces_M_zero (c : Law2Control) (h : c.directionDefined = false) : MGate c = 0
TPB-0710,,theorem,law2_misalignment_forces_M_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,178,theorem law2_misalignment_forces_M_zero (c : Law2Control) (h : c.aligned = false) : MGate c = 0
TPB-0711,,theorem,law2_reference_present_but_unacknowledged_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,184,theorem law2_reference_present_but_unacknowledged_fails : MGate law2UnacknowledgedReferenceCase = 0
TPB-0712,,theorem,law2_direction_defined_but_misaligned_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,188,theorem law2_direction_defined_but_misaligned_fails : MGate law2MisalignedCase = 0
TPB-0713,,theorem,law2_no_reference_collapses_chi,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,192,theorem law2_no_reference_collapses_chi (c : Law2Control) (h : c.referenceStandardPresent = false) : chi (stateWithM (MGate c)) = 0
TPB-0714,,theorem,law2_reference_denial_collapses_chi,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,199,theorem law2_reference_denial_collapses_chi (c : Law2Control) (h : c.referenceAcknowledged = false) : chi (stateWithM (MGate c)) = 0
TPB-0715,,theorem,law2_misalignment_collapses_chi,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,206,theorem law2_misalignment_collapses_chi (c : Law2Control) (h : c.aligned = false) : chi (stateWithM (MGate c)) = 0
TPB-0716,,structure,Law9Control,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,216,"structure Law9Control where identityPreserved : Bool transformationTracked : Bool conservationLedgerClosed : Bool erasesHistory : Bool deriving DecidableEq, Repr"
TPB-0717,,def,FGate,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,223,def FGate (c : Law9Control) : Nat
TPB-0718,,def,law9Healthy,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,227,def law9Healthy : Law9Control where identityPreserved
TPB-0719,,def,law9UntrackedCase,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,233,def law9UntrackedCase : Law9Control where identityPreserved
TPB-0720,,def,law9OpenLedgerCase,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,239,def law9OpenLedgerCase : Law9Control where identityPreserved
TPB-0721,,theorem,law9_tracked_identity_preservation_passes_F_gate,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,245,theorem law9_tracked_identity_preservation_passes_F_gate (c : Law9Control) (hId : c.identityPreserved = true) (hTrack : c.transformationTracked = true) (hLedger : c.conservationLedgerClosed = true) (hErase : c.erasesHistory = false) :
TPB-0722,,theorem,law9_identity_erasure_forces_F_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,254,theorem law9_identity_erasure_forces_F_zero (c : Law9Control) (h : c.identityPreserved = false) : FGate c = 0
TPB-0723,,theorem,law9_untracked_transformation_forces_F_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,260,theorem law9_untracked_transformation_forces_F_zero (c : Law9Control) (h : c.transformationTracked = false) : FGate c = 0
TPB-0724,,theorem,law9_open_ledger_forces_F_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,266,theorem law9_open_ledger_forces_F_zero (c : Law9Control) (h : c.conservationLedgerClosed = false) : FGate c = 0
TPB-0725,,theorem,law9_history_erasure_forces_F_zero,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,272,theorem law9_history_erasure_forces_F_zero (c : Law9Control) (h : c.erasesHistory = true) : FGate c = 0
TPB-0726,,theorem,law9_identity_preserved_but_untracked_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,278,theorem law9_identity_preserved_but_untracked_fails : FGate law9UntrackedCase = 0
TPB-0727,,theorem,law9_transformation_tracked_but_ledger_open_fails,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,282,theorem law9_transformation_tracked_but_ledger_open_fails : FGate law9OpenLedgerCase = 0
TPB-0728,,theorem,law9_identity_erasure_collapses_chi,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,286,theorem law9_identity_erasure_collapses_chi (c : Law9Control) (h : c.identityPreserved = false) : chi (stateWithF (FGate c)) = 0
TPB-0729,,theorem,law9_untracked_transformation_collapses_chi,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,293,theorem law9_untracked_transformation_collapses_chi (c : Law9Control) (h : c.transformationTracked = false) : chi (stateWithF (FGate c)) = 0
TPB-0730,,theorem,law9_open_ledger_collapses_chi,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,300,theorem law9_open_ledger_collapses_chi (c : Law9Control) (h : c.conservationLedgerClosed = false) : chi (stateWithF (FGate c)) = 0
TPB-0731,,structure,Law10Control,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,310,"structure Law10Control where globallyIntegrated : Bool locallySuccessful : Bool fragmentsWhole : Bool contradictionBound : Bool deriving DecidableEq, Repr"
TPB-0732,,def,CGate,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,317,def CGate (c : Law10Control) : Nat
TPB-0733,,def,law10Healthy,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,321,def law10Healthy : Law10Control where globallyIntegrated
TPB-0734,,def,law10FragmentedLocalSuccessCase,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,327,def law10FragmentedLocalSuccessCase : Law10Control where globallyIntegrated
TPB-0735,,def,law10UnboundContradictionCase,,DEFINED,,Definition / scaffold,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,333,def law10UnboundContradictionCase : Law10Control where globallyIntegrated
TPB-0736,,theorem,law10_integrated_whole_system_passes_C_gate,,"STATED (theorem, compile pending)",,Formal-internal,,,,no,theophysics-lean-main,Theophysics_LawMechanisms.lean,339,theorem law10_integrated_whole_system_passes_C_gate (c : Law10Control) (hGlobal : c.globallyIntegrated = true) (hFrag : c.fragmentsWhole = false) (hBound : c.contradictionBound = true) : CGate c = 1
